Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,Beige Shoes For Women,Men,1,2 697,6,"['36', '37', '38', '39', '40', '41']",BEIGE,FLC0AI032661A,NA,NA,"Engineered from soft leather, the beige wedge heel shoes for women add optimal comfort with every step. The shoes comes in slip-on style with side stretch fabric panel which provides a secure fit, while the wedge heel completes the stylish look.
Material:-
Leather",Leather
Woodland,Woods WHITE Casual Sneakers,Men,1,5 397,2,"['40', '41']",WHITE,FLC0180V3482A,NA,NA,white casual sneakers with a lace-loop pattern crafted out of high quality leather. The durable sole makes the sneakers ideal for casual walks through cities and parks. Just slip them on and feel the comfort of quality and fine craftsmanship from Woods.,white casual sneakers with a lace-loop pattern crafted out of high quality leather. The durable sole makes the sneakers ideal for casual walks through cities and parks. Just slip them on and feel the comfort of quality and fine craftsmanship from Woods.
Woodland,Woods White Sandal,Men,1,4 197,4,"['38', '39', '40', '41']",WHITE,FLC0260U3412A,NA,NA,"White sandal for women from woods. Made from synthetic upper the high heel sandal features a delicate ankle strap, peep toes and is set on block heel.",
Woodland,White Sandal For Men,Men,1,2 247,4,"['40', '42', '44', '45']",WHITE,FGC0260T3642A,NA,NA,"Minimalist daily wear walking sandal for men is built from synthetic material and features a strap that hugs the heel of your feet and gives a comfort fit. The sandal from woods has moderate traction on outsole making it perfect for casual walks through cities, pavements and parks.
Product Features:
Synthetic
Strap sandals",Synthetic Strap sandals
Woodland,Woodland KHAKI Casual Sandals,Men,1,2 697,7,"['39', '40', '41', '42', '43', '44', '45']",KHAKI,FGC0T8010351C,NA,NA,"Comfortable pair of comfort sandals crafted with matte Nubuck leather upper and RPA sole with deep lugs, this pair of floaters ensures great comfort and good grip on all surfaces. Featuring multiple Hook & Loop closure around toes and heels for snug-fitting support the floater sandals also has stitching patterns and Woodland branding on the straps.",
Woodland,Woods WHITE Wedge Heel Sandals,Men,1,3 897,2,"['39', '40']",WHITE,FLC0180U3962A,NA,NA,Women's luxury wedge heel sandals for a casual and comfortable day in the class or for an outing with your loved ones. It saves a lot of time to choose what to wear as it goes with everything. It comes in a white shade for a casual but trendy outlook with a softy finish. go out and turn those heads towards you.,Women's luxury wedge heel sandals for a casual and comfortable day in the class or for an outing with your loved ones. It saves a lot of time to choose what to wear as it goes with everything. It comes in a white shade for a casual but trendy outlook with a softy finish. go out and turn those heads towards you.
Woodland,Navy Casual Shoes For Men,Men,1,1 500,3,"['40', '41', '43']",NAVY,FGC051027571A,NA,NA,"Modern and trendy casual shoes in navy for men from Woodland comes in a suede finish. Featuring lace-up detail, durable rubber outsole with moderate tread on it and full insole that provides a cushioned foot bed and comfort all day long. These sneakers in round toe silhouette will give a relaxed look to any outfit and will surely turn heads every time you wear them.
Product Features:
Suede
Lace-up
Round-toe
Rubber outsole",Suede Lace-up Round-toe Rubber outsole
Woodland,NA,Men,2,NA,2,"['40', '41']",BLACK,FLC0180U3632A,NA,NA,A platform sole enhances the retro vibe of this black ankle-strap sandal from Woods. The round toe streamlined silhouette adds to the classic pair.,
Woodland,Woods BLACK Slip-On Shoes For Women,Men,1,3 297,1,['40'],BLACK,FLC0180V3122A,NA,NA,Woods brings a pair of black coloured trendy slip-on shoes for women. Designed from high quality leather the slip-on have grooved sole these slip-ons are high on both comfort and style.,Woods brings a pair of black coloured trendy slip-on shoes for women. Designed from high quality leather the slip-on have grooved sole these slip-ons are high on both comfort and style.
Woodland,Mud Brown High-Top Boot,Men,1,9 597,5,"['37', '38', '39', '40', '41']",MUD BROWN,FLC0510T7002A,NA,NA,"High-top sneakers in mud brown comes in a suede finish and features lace-up style, and a padded faux fur collar that gives a snug-fit comfort. The incredibly stylish shoes features a cushioned tongue, contrast laces with heavy-duty D ring eyelets, and a quilted pattern on collars. The durable chunky outsole has an arched heel support and lugs on it that give the shoes traction.
Product Features:
Suede
High-top
Padded collar",Suede High-top Padded collar
Woodland,Black CASUAL SNEAKERS,Men,1,2 337,0,[],BLACK,FGC0B3022101C,NA,NA,"Black low ankle casual outdoor activity shoes with an all over solid pattern and lace-up details crafted out of premium quality leather in softy ndm finish. The grooved rubber sole makes it a multi weather shoe that provides good shock absorption too. The rubberised foam insoles offers extra cushion and support to feet and makes it a perfect urban casual shoe suitable for long walks through cities and parks.
Product features
Rubber sole
Rubberised foam insole","Black low ankle casual outdoor activity shoes with an all over solid pattern and lace-up details crafted out of premium quality leather in softy ndm finish. The grooved rubber sole makes it a multi weather shoe that provides good shock absorption too. The rubberised foam insoles offers extra cushion and support to feet and makes it a perfect urban casual shoe suitable for long walks through cities and parks.
Product features Rubber sole Rubberised foam insole"
Woodland,Woods BLACK Embellished Pumps,Men,1,4 797,2,"['39', '40']",BLACK,FLC0260U3462A,NA,NA,Jazz up your party outfit with these classy embellished black pumps from Woods. Featuring intricate detailing the pumps are made from synthetic material and have medium heel height.,Jazz up your party outfit with these classy embellished black pumps from Woods. Featuring intricate detailing the pumps are made from synthetic material and have medium heel height.
Woodland,BLACK Casual Leather Shoes,Men,1,2 217,4,"['42', '43', '44', '45']",BLACK,FGC0GS0R7401Z,NA,NA,"Black leather shoes for men come in a slip on style with two eyelets detail. Set on a chunky polyurethane outsole that has multi directional lugs on it, the shoes also have PU foam insole that gives it a cushioned foot bed. The chunky sole shoes are a great casual wear that pairs well with jeans and a basic t-shirt.
Product Features:
Leather
PU outsole
PU foam insole",Leather PU outsole PU foam insole
Woodland,Bordo Loafer For Men,Men,1,6 597,5,"['41', '42', '43', '44', '45']",BORDO,FGF0180T8682A,NA,NA,"Look confident and professional in this leather penny loafer from Woods featuring cushioned foot bed that provides all-day cushioned comfort and flexibility. The square toe bordo loafer has subtle metal hardware on top that adds to the aesthetics.
Product Detail
Leather",Leather
Woodland,Black Slip-On Sandal For Women,Men,1,1 977,5,"['36', '37', '38', '39', '40']",BLACK,FLC0B00T3842A,NA,NA,"Refresh your summertime collection with these Woods black Sandals for women. Constructed in a slip on style with a wide foot strap, these sandals are set on a soft, comfortable foot bed with Woods branding on it and arch heel for support.
Material:-
Leather",Leather
Woodland,NAVY Hiking Shoes,Men,1,2 000,1,['40'],NAVY,FGC051027601A,NA,NA,"Robust pair of mid ankle outdoor activity shoes in navy colour with a lace-loop pattern and suede upper. The chunky rubber sole has deep lugs that gives a good tread on surfaces providing an excellent traction with high level of comfort also provided by the full insole padding.
Product features:
Full insole
Rubber sole",Full insole Rubber sole
Woodland,DBROWN Casual Shoes,Men,1,2 497,6,"['40', '41', '42', '43', '44', '45']",DBROWN,FGC0AR024531A,NA,NA,"These classic pair of dark brown casual shoes from Woodland are a must have. The shoes are created using waxy milled nubuck leather which makes them highly durable. The shoes have an overall solid colour and lace loop details. The light weight and abrasion resistant TPU/PU sole offers superior comfort and flexibility to feet, the sole has moderate tread making it ideal for city walks.
Product features:
TPU/PU sole
Light weight",TPU/PU sole Light weight
Woodland,Grey Sneakers For Men,Men,1,5 995,7,"['39', '40', '41', '42', '43', '44', '45']",GREY,FGC0H9050021A,NA,NA,"Modern street sneaker from Woodland is designed from milled nubuck and comes in a regular lace-up style. The grey sneaker for men is set on phylon midsole, has superior traction on outsole and also features a rubberized foam insole (12mm) that puts comfort under every step. Stitching details, iconic Woodland branding and contrasting leather accents on rear and tongue add to the aesthetics of the sneaker.",
Woodland,Black Knee High Boots,Men,1,7 797,4,"['37', '38', '39', '40']",BLACK,FLC0H40U6462A,NA,NA,"Versatile high boots in black are ideal for casual and dressy outfits. Built from fabric these boots from Woods feature a comfortable outsole that makes it easy to be worn for long hours.
Product Features:
Fabric
Knee high
Round-toe",Fabric Knee high Round-toe
Woodland,Jade Ankle Strap Sandal,Men,1,5 621,4,"['37', '38', '39', '40']",JADE,FLC0180U6402A,NA,NA,"Women's pump shoes in jade with check pattern come in a synthetic upper and features high pointed heel, pointed and closed toes. Also present is an ankle strap with a dainty buckle detail. These pumps are perfect to be worn for events and dinners.
Product Features:
Synthetic
High heels
Pointed toes
Ankle strap",Synthetic High heels Pointed toes Ankle strap
Woodland,Black Loafer For Men,Men,1,7 197,5,"['41', '42', '43', '44', '45']",BLACK,FGF0180T8562A,NA,NA,"Furnished with a neatly notched penny strap and sleek pointed toe, this business-ready black loafer is designed from luxurious leather and is set on a low stacked heel.
Material:
Leather",Leather
Woodland,Black Casual Sneakers For Men,Men,1,2 500,5,"['40', '41', '42', '43', '44']",BLACK,FGC0AJ024991A,NA,NA,"Striking sneaker in black is made from soft luxurious leather and is set on a platform sole. The lace-up shoes come in a round toe silhouette with EVA outsole and rubberized foam insole that adds a cushioned comfort to the sneakers. Pair the retro inspired sneakers with jeans and basic t shirt for a chic look.
Product Features:
Leather
EVA sole
Rubberized foam insole",Leather EVA sole Rubberized foam insole
Woodland,Brown Boots For Men,Men,1,11 996,1,['42'],BROWN,FGC0150S6872A,NA,NA,"Nubuck adds a rugged feel to this brown boot for men that is crafted in a classic high-ankle silhouette. The boot is stacked on a low heel and has midsole that acts as a shock absorber, features cushioned collar and tongue, pull tab on rear and on tongue, and has a sturdy D-ring lacing system that gives flexibility to the boots. Outsole has deep lugs on it that grips the surface and gives good traction making the boot ideal for casual outdoor walks.
Material:-
Nubuck",Nubuck
Woodland,NAVY Casual Shoes,Men,1,2 000,5,"['39', '40', '41', '42', '43']",NAVY,FGC0L4010421D,NA,NA,"Chukka inspired shoes which blend the vintage look of a chukka boot with modern shoe construction philosophy. Its semi-casual design makes it suitable for all occasions.
Product features:
Nubuck upper with patterned stitching and Woodland logo on the quarter.
Leather lining with padded leather foot-bed for great comfort.
Lightweight PU sole for added comfort",Nubuck upper with patterned stitching and Woodland logo on the quarter. Leather lining with padded leather foot-bed for great comfort. Lightweight PU sole for added comfort
Woodland,BLACK Block Heel Sandals,Men,1,1 597,3,"['39', '40', '41']",BLACK,FLC0150U3652A,NA,NA,Black medium heel sandals for women from Woods luxury collection. The sandal has been features comfortable high heels and broad ankle straps with buckle details.,
Woodland,Pink Wedge Heel Sandals,Men,1,1 997,4,"['38', '39', '40', '41']",PINK,FLC0G2029391A,NA,NA,"Sturdy wedge sandal in pink colour from Woods that features a wedge heel. Fashioned from durable suede the wedge heel sandal feature a twin toe strap and a back strap with Hook & Loop closure.
Product Feature:
Suede
Ankle strap
Wedge heel",Suede Ankle strap Wedge heel
